CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,OrderConfirmationTime,Recency,Frequency,Monetary Value,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer Segment
1897,Jose Cox,Male,58,681,6354,China,2023-10-08 16:19:00,83,1,7200,93.56,29.18,29.01,1.94,Low Value customer
1898,Tyler Ramsey,Male,41,681,6089,Australia,2021-04-11 20:16:00,993,1,100,40.07,29.18,29.01,1.54,Low Value customer
1899,Danny Rivera,Male,61,646,6863,Australia,2021-04-13 00:26:00,992,1,1200,40.16,29.18,29.01,1.54,Low Value customer
1900,Meagan James,Male,70,635,3717,USA,2022-03-17 18:47:00,653,2,230,55.85,74.05,73.62,3.55,Medium Value customer
1901,Katie Edwards,Male,56,730,4991,Canada,2021-04-14 06:28:00,991,1,70,40.25,29.18,29.01,1.54,Low Value customer
1902,Jim Jones,Female,57,699,7006,Italy,2023-07-19 02:00:00,165,1,175,86.9,29.18,29.01,1.89,Low Value customer
1903,Alexa Brock,Female,47,701,4972,Australia,2021-04-17 08:37:00,987,1,72,40.44,29.18,29.01,1.54,Low Value customer
1904,Jaime Cisneros,Female,61,736,7138,Spain,2021-04-17 18:35:00,987,1,70,40.44,29.18,29.01,1.54,Low Value customer
1905,Jennifer White,Male,63,691,7546,UK,2022-07-01 11:15:00,547,3,188,61.38,94.57,94.02,4.46,High Value Customer
1906,Tracy Erickson,Female,28,649,3627,UK,2023-12-19 07:27:00,12,2,6270,99.05,74.05,73.62,3.88,Medium Value customer
1907,Kevin Jackson,Male,71,729,6150,UK,2023-07-24 22:52:00,159,3,258,87.35,94.57,94.02,4.66,Top Customer
1908,Maria Guerra,Female,28,636,3862,China,2021-04-18 08:11:00,987,1,32,40.44,29.18,29.01,1.54,Low Value customer
1909,Jennifer Scott,Male,41,772,3316,Canada,2022-10-25 16:52:00,431,2,3036,68.68,74.05,73.62,3.65,Medium Value customer
1910,Anthony Ortega MD,Female,32,733,4139,Canada,2021-04-20 14:42:00,984,1,32,40.62,29.18,29.01,1.54,Low Value customer
1911,Elizabeth Haney,Male,31,692,7702,USA,2022-12-30 14:56:00,365,2,310,73.07,74.05,73.62,3.68,Medium Value customer
1912,Charles Roberts,Female,30,666,7258,Italy,2022-11-29 23:27:00,396,2,1220,70.44,74.05,73.62,3.66,Medium Value customer
1913,Kelly Martin,Male,36,752,5418,India,2021-04-22 07:09:00,983,1,210,40.75,29.18,29.01,1.54,Low Value customer
1914,Angel Faulkner,Female,24,770,4811,China,2021-04-22 07:10:00,983,1,1200,40.75,29.18,29.01,1.54,Low Value customer
1915,Kristen Christensen,Male,42,758,6545,USA,2021-04-23 16:20:00,981,1,2000,40.93,29.18,29.01,1.54,Low Value customer
1916,Megan Harris,Male,20,619,5347,Canada,2021-04-24 08:05:00,981,1,6000,40.93,29.18,29.01,1.54,Low Value customer
1917,Tanya Porter,Female,40,634,5738,USA,2022-10-05 00:07:00,452,3,2440,67.36,94.57,94.02,4.51,Top Customer
1918,Shelby Delgado,Male,47,660,5128,India,2021-04-27 07:45:00,978,1,175,41.07,29.18,29.01,1.54,Low Value customer
1919,Richard Castillo,Male,48,678,3980,USA,2022-01-22 04:24:00,708,2,130,53.81,74.05,73.62,3.54,Medium Value customer
1920,Dennis Holloway,Female,41,633,5039,Japan,2021-04-28 11:30:00,976,1,2400,41.21,29.18,29.01,1.54,Low Value customer
1921,Holly Beard,Female,43,698,6508,USA,2021-04-29 01:01:00,976,1,90,41.21,29.18,29.01,1.54,Low Value customer
1922,Jordan Richardson,Male,36,621,3864,Japan,2023-05-31 09:01:00,213,3,610,83.23,94.57,94.02,4.63,Top Customer
1923,William Gaines,Male,39,625,5143,Canada,2021-04-30 04:33:00,975,1,150,41.34,29.18,29.01,1.55,Low Value customer
1925,Darren Pacheco,Female,66,767,5000,Spain,2022-04-28 03:15:00,612,2,3210,57.66,74.05,73.62,3.57,Medium Value customer
1926,Cynthia Mcdonald,Male,71,715,3649,Spain,2022-05-06 19:16:00,603,2,4770,58.25,74.05,73.62,3.57,Medium Value customer
1927,Mark Stephens,Male,35,768,6120,Spain,2021-05-03 07:09:00,972,1,50,41.43,29.18,29.01,1.55,Low Value customer
1928,Christopher Callahan,Male,48,659,7592,Japan,2023-08-28 18:09:00,124,3,2810,90.39,94.57,94.02,4.68,Top Customer
1929,Paula Smith,Female,19,766,3567,Japan,2022-04-05 14:37:00,634,2,123,56.3,74.05,73.62,3.56,Medium Value customer
1930,George Walter,Female,20,730,5256,Spain,2021-05-07 12:13:00,967,1,40,41.57,29.18,29.01,1.55,Low Value customer
1931,Charles Werner,Female,24,671,6025,China,2021-05-07 13:05:00,967,1,18,41.57,29.18,29.01,1.55,Low Value customer
1932,Aaron Harris,Male,25,704,3397,USA,2021-05-08 12:26:00,966,1,3000,41.7,29.18,29.01,1.55,Low Value customer
1933,Jacob Davis,Female,52,720,6326,Australia,2023-02-04 01:28:00,330,2,294,75.11,74.05,73.62,3.7,Medium Value customer
1934,Shannon Green,Female,27,741,7565,India,2022-10-05 06:14:00,452,2,480,67.36,74.05,73.62,3.64,Medium Value customer
1935,Evan Stone,Male,28,699,3355,Italy,2023-07-06 01:19:00,178,3,2735,85.63,94.57,94.02,4.65,Top Customer
1936,Joseph Cobb,Male,25,722,6723,UK,2021-05-12 22:28:00,962,1,175,41.84,29.18,29.01,1.55,Low Value customer
1937,Alexis Short,Female,68,676,6636,India,2021-05-13 00:17:00,962,1,175,41.84,29.18,29.01,1.55,Low Value customer
1939,Chad Flores,Male,42,652,5189,USA,2021-05-13 18:08:00,961,1,500,42.02,29.18,29.01,1.55,Low Value customer
1941,Clarence Wells,Male,56,756,6610,Australia,2021-05-14 05:19:00,961,1,210,42.02,29.18,29.01,1.55,Low Value customer
1942,Tyler Hawkins,Female,67,725,7451,China,2022-09-13 22:47:00,473,2,195,65.5,74.05,73.62,3.63,Medium Value customer
1943,Molly Shaw,Female,23,703,5148,Spain,2023-05-22 13:30:00,222,1,90,82.18,29.18,29.01,1.85,Low Value customer
1944,Catherine Molina,Female,59,738,6533,Japan,2023-05-28 02:37:00,217,2,225,82.73,74.05,73.62,3.76,Medium Value customer
1945,Benjamin Ryan,Female,53,775,5908,India,2021-05-16 13:32:00,958,1,120,42.16,29.18,29.01,1.55,Low Value customer
1947,Jennifer Weaver,Female,21,723,7159,UK,2023-06-13 14:00:00,200,3,2670,84.5,94.57,94.02,4.64,Top Customer
1948,Donna Steele,Male,37,679,3811,India,2023-08-05 08:44:00,147,2,1635,88.21,74.05,73.62,3.8,Medium Value customer
1949,Kendra Schmidt,Male,51,683,3861,India,2021-05-20 13:20:00,954,1,105,42.29,29.18,29.01,1.55,Low Value customer
1950,Paul Martin,Male,55,622,3187,Australia,2021-05-20 17:27:00,954,1,150,42.29,29.18,29.01,1.55,Low Value customer
1951,Andrew Hutchinson,Male,72,633,7751,Italy,2023-04-15 21:53:00,259,2,240,79.06,74.05,73.62,3.73,Medium Value customer
1952,Katrina Edwards,Female,57,727,4481,UK,2023-12-09 05:15:00,22,4,600,98.19,100.0,99.41,4.97,Top Customer
1953,Bradley Morris,Male,23,655,3185,Spain,2021-05-22 21:51:00,952,1,210,42.43,29.18,29.01,1.55,Low Value customer
1954,Kenneth Bond,Female,34,618,6112,Italy,2021-05-23 13:38:00,951,1,90,42.52,29.18,29.01,1.55,Low Value customer
1955,Justin Sanford,Female,59,606,6357,Japan,2023-09-30 16:41:00,91,3,242,92.84,94.57,94.02,4.7,Top Customer
1957,Eric Powell,Male,46,699,4464,India,2022-08-18 20:25:00,499,1,70,64.23,29.18,29.01,1.72,Low Value customer
1958,Anthony Perez,Female,69,720,7795,Japan,2021-05-24 20:56:00,950,1,1500,42.61,29.18,29.01,1.55,Low Value customer
1960,Ana Wallace,Female,56,610,7263,Canada,2021-05-25 08:33:00,949,1,300,42.7,29.18,29.01,1.56,Low Value customer
1961,Richard Sherman,Male,33,673,6320,Italy,2021-05-27 19:34:00,947,1,150,42.79,29.18,29.01,1.56,Low Value customer
1962,Anna Blackburn,Male,43,675,5686,India,2021-05-31 11:50:00,943,1,50,42.97,29.18,29.01,1.56,Low Value customer
1963,John Gibson,Female,69,715,5585,Japan,2021-05-31 16:50:00,943,1,80,42.97,29.18,29.01,1.56,Low Value customer
1964,Nicholas Knight,Male,55,722,5241,Australia,2021-05-31 21:57:00,943,1,800,42.97,29.18,29.01,1.56,Low Value customer
1965,Jacob Burch,Female,20,628,7171,Canada,2022-03-31 03:17:00,640,2,140,56.21,74.05,73.62,3.56,Medium Value customer
1966,Christopher Boyd,Female,24,610,4549,Canada,2023-12-21 19:14:00,9,1,40,99.37,29.18,29.01,1.98,Low Value customer
1967,Andrew Austin,Male,47,756,5727,China,2021-06-03 15:52:00,940,1,25,43.16,29.18,29.01,1.56,Low Value customer
1968,Tyler Jones,Female,27,696,5728,Canada,2023-04-22 14:36:00,252,3,240,79.42,94.57,94.02,4.6,Top Customer
1969,Sarah Rodriguez,Male,59,612,6503,India,2023-03-25 09:56:00,280,2,9210,78.24,74.05,73.62,3.72,Medium Value customer
1970,Victor Cohen,Male,22,763,6133,Australia,2021-06-05 02:00:00,939,1,90,43.25,29.18,29.01,1.56,Low Value customer
1971,Kimberly Wade,Female,47,727,3745,China,2021-06-06 10:44:00,937,1,7200,43.34,29.18,29.01,1.56,Low Value customer
1973,Kevin Wagner,Male,27,714,6054,Canada,2021-06-08 00:53:00,936,1,48,43.43,29.18,29.01,1.56,Low Value customer
1974,Christopher Burch,Female,35,611,3783,Canada,2022-12-07 07:49:00,389,3,840,70.81,94.57,94.02,4.53,Top Customer
1975,Megan Daniel,Male,20,614,4561,UK,2021-06-08 20:13:00,935,1,1200,43.61,29.18,29.01,1.56,Low Value customer
1976,Anna Davis,Male,72,653,5134,Australia,2021-06-09 01:26:00,935,1,100,43.61,29.18,29.01,1.56,Low Value customer
1977,Mrs. Jennifer Williams,Male,29,711,6895,Japan,2021-06-09 05:58:00,935,1,240,43.61,29.18,29.01,1.56,Low Value customer
1978,Lisa Ross,Female,18,730,4842,UK,2023-12-15 12:22:00,15,3,1630,98.91,94.57,94.02,4.75,Top Customer
1979,Jesse Bailey DDS,Male,33,600,3591,India,2021-06-10 19:37:00,933,1,400,43.79,29.18,29.01,1.56,Low Value customer
1980,Craig Harris,Male,50,651,7429,Spain,2023-02-05 08:17:00,329,2,64,75.25,74.05,73.62,3.7,Medium Value customer
1981,Claire Green,Male,19,741,3551,Japan,2022-06-29 03:09:00,550,1,1500,61.02,29.18,29.01,1.69,Low Value customer
1982,Jessica Freeman,Male,18,734,7776,Italy,2021-06-12 10:19:00,931,1,75,43.88,29.18,29.01,1.56,Low Value customer
1983,Marvin Lam,Female,31,635,6911,USA,2023-11-23 13:02:00,37,2,192,96.83,74.05,73.62,3.86,Medium Value customer
1985,Sergio Butler,Male,68,697,7912,Japan,2021-06-15 14:56:00,928,1,3600,43.97,29.18,29.01,1.57,Low Value customer
1986,Martin Church,Female,18,632,6302,Japan,2021-06-16 18:02:00,927,1,75,44.06,29.18,29.01,1.57,Low Value customer
1987,Tiffany Riley,Male,31,682,4097,Australia,2021-06-19 00:04:00,925,1,120,44.15,29.18,29.01,1.57,Low Value customer
1988,Christine Scott,Male,49,748,3049,Italy,2022-11-08 04:30:00,418,1,200,69.36,29.18,29.01,1.76,Low Value customer
1989,Lorraine Miller,Female,31,778,6209,Spain,2021-06-21 01:25:00,923,1,35,44.24,29.18,29.01,1.57,Low Value customer
1990,Jacqueline Mills,Male,33,721,7553,India,2021-06-21 10:00:00,922,1,600,44.33,29.18,29.01,1.57,Low Value customer
1991,Tamara Green,Female,66,636,6399,India,2021-06-25 03:12:00,919,1,72,44.42,29.18,29.01,1.57,Low Value customer
1992,Rebekah Morris,Male,72,777,6903,Canada,2023-12-09 12:54:00,21,3,2350,98.41,94.57,94.02,4.74,Top Customer
1993,Crystal Mitchell,Male,38,677,7322,Italy,2023-01-05 21:35:00,359,4,4180,73.53,100.0,99.41,4.78,Top Customer
1994,Hector Glover,Female,25,608,5798,Australia,2021-06-30 15:45:00,913,1,350,44.51,29.18,29.01,1.57,Low Value customer
1995,Danielle Howard,Female,60,618,5362,Italy,2023-07-20 22:09:00,163,2,6600,87.17,74.05,73.62,3.79,Medium Value customer
1996,Justin Lawrence,Female,21,617,5651,Australia,2023-12-09 13:49:00,21,3,440,98.41,94.57,94.02,4.74,Top Customer
1997,Melissa Williams,Female,68,775,4999,UK,2021-07-03 23:26:00,910,1,105,44.65,29.18,29.01,1.57,Low Value customer
1998,Tiffany Velazquez,Male,58,708,6834,Canada,2021-07-04 01:44:00,910,1,75,44.65,29.18,29.01,1.57,Low Value customer
1999,Angel Michael,Male,20,705,5263,USA,2021-07-04 15:23:00,909,1,240,44.83,29.18,29.01,1.57,Low Value customer
2000,Alisha Peterson,Male,56,759,7079,Australia,2021-07-05 06:50:00,909,1,300,44.83,29.18,29.01,1.57,Low Value customer
2001,Steve Harris,Female,58,681,6866,Italy,2021-07-09 11:55:00,904,1,1500,45.06,29.18,29.01,1.57,Low Value customer
2002,Kenneth Sherman,Male,31,780,6151,UK,2021-07-09 20:58:00,904,1,108,45.06,29.18,29.01,1.57,Low Value customer
2003,Andrew Brooks,Female,37,704,5940,Spain,2021-07-10 07:07:00,904,1,32,45.06,29.18,29.01,1.57,Low Value customer
2004,Christopher Harper,Female,22,760,6633,Japan,2022-12-12 09:28:00,383,2,130,71.35,74.05,73.62,3.67,Medium Value customer
2005,Nicole Meyer,Female,47,649,5111,USA,2021-07-14 18:15:00,899,1,500,45.24,29.18,29.01,1.57,Low Value customer
2006,Keith Williams,Female,68,616,4239,Canada,2022-10-22 05:49:00,435,3,235,68.22,94.57,94.02,4.52,Top Customer
2007,Katie Simmons,Female,44,694,4336,Canada,2023-07-02 22:07:00,181,4,2715,85.4,100.0,99.41,4.87,Top Customer
2008,Philip Hill,Female,38,603,4768,UK,2022-12-23 14:14:00,372,2,210,72.3,74.05,73.62,3.68,Medium Value customer
2009,Alejandro Jones,Female,26,677,6586,USA,2023-04-25 22:53:00,249,2,44,79.74,74.05,73.62,3.73,Medium Value customer
2010,Kayla Gray,Male,48,680,6754,Canada,2023-02-27 01:15:00,307,3,320,76.34,94.57,94.02,4.58,Top Customer
2011,Michael Fox,Male,67,677,6930,USA,2023-11-30 00:01:00,31,2,325,97.46,74.05,73.62,3.87,Medium Value customer
2012,Jacob Hill,Male,66,607,5110,India,2023-04-01 13:22:00,273,1,480,78.56,29.18,29.01,1.82,Low Value customer
2013,Shane Bennett,Female,44,703,4999,USA,2021-07-19 03:24:00,895,1,35,45.33,29.18,29.01,1.58,Low Value customer
2014,Nicholas Clark,Male,20,676,5870,Italy,2023-11-01 22:02:00,59,2,107,95.56,74.05,73.62,3.85,Medium Value customer
2015,Sarah Garcia,Male,67,667,5145,Spain,2023-03-14 08:49:00,291,1,50,77.2,29.18,29.01,1.81,Low Value customer
2017,Antonio Gray,Female,45,704,3700,USA,2023-04-18 02:49:00,257,3,4785,79.15,94.57,94.02,4.6,Top Customer
2018,Patricia Perry,Female,19,605,3010,China,2022-12-24 19:45:00,371,2,51,72.44,74.05,73.62,3.68,Medium Value customer
2020,Amanda Ortiz,Male,21,631,5669,UK,2022-07-16 02:34:00,533,2,516,62.47,74.05,73.62,3.6,Medium Value customer
2021,John Hale,Male,48,766,4905,China,2021-07-23 18:46:00,890,1,150,45.42,29.18,29.01,1.58,Low Value customer
2022,Lori Hall,Female,43,759,5851,Italy,2023-11-20 08:16:00,41,1,2500,96.74,29.18,29.01,1.96,Low Value customer
2023,Justin Miller,Male,31,770,7516,Japan,2021-07-24 20:46:00,889,1,200,45.51,29.18,29.01,1.58,Low Value customer
2024,Amanda Hanna,Male,64,675,3913,UK,2022-08-30 06:58:00,488,2,190,65.0,74.05,73.62,3.62,Medium Value customer
2025,Nancy Ramos,Male,56,600,4472,Australia,2023-10-09 23:50:00,82,2,3400,93.7,74.05,73.62,3.84,Medium Value customer
2026,Andrew Patterson,Female,26,742,3013,Spain,2021-07-27 20:02:00,886,1,75,45.6,29.18,29.01,1.58,Low Value customer
2027,Melissa Ryan,Female,37,608,4608,Japan,2022-09-13 12:32:00,473,2,1860,65.5,74.05,73.62,3.63,Medium Value customer
2028,Vanessa Short,Female,59,699,5557,UK,2022-11-21 13:13:00,404,2,180,69.99,74.05,73.62,3.66,Medium Value customer
2029,Nicholas Keller,Female,56,664,6874,Australia,2021-07-31 20:59:00,882,1,210,45.69,29.18,29.01,1.58,Low Value customer
2031,Ernest Henry,Male,48,677,5656,Japan,2021-08-02 18:53:00,880,1,75,45.78,29.18,29.01,1.58,Low Value customer
2032,Caroline Marshall,Female,56,756,3188,UK,2023-03-18 15:34:00,287,2,1070,77.65,74.05,73.62,3.72,Medium Value customer
2033,Jason Sullivan,Male,72,650,5832,Australia,2022-07-01 07:18:00,548,3,335,61.2,94.57,94.02,4.46,High Value Customer
2034,Eric West,Female,54,693,3056,Italy,2023-07-25 23:43:00,158,3,9024,87.49,94.57,94.02,4.66,Top Customer
2035,Dr. Nicole Anderson,Female,53,698,5697,Japan,2021-08-07 14:00:00,875,1,36,45.87,29.18,29.01,1.58,Low Value customer
2036,Stephanie Colon,Female,37,613,7297,Australia,2022-12-01 19:51:00,394,3,455,70.58,94.57,94.02,4.53,Top Customer
2037,Jason Oneal,Male,18,657,5920,Canada,2023-04-01 22:09:00,273,3,4920,78.56,94.57,94.02,4.59,Top Customer
2038,Stephanie Walker,Male,58,741,3790,Italy,2022-11-08 16:46:00,417,3,220,69.45,94.57,94.02,4.52,Top Customer
2039,David Lester,Female,47,734,6471,Australia,2021-08-09 08:20:00,874,1,100,45.97,29.18,29.01,1.58,Low Value customer
2040,Eric Ellis,Male,35,695,5791,Canada,2022-08-14 12:01:00,503,2,198,64.01,74.05,73.62,3.61,Medium Value customer
2041,Christopher Adams,Male,60,724,7109,Japan,2023-08-20 03:40:00,133,2,315,89.53,74.05,73.62,3.81,Medium Value customer
2042,Daniel Ramos,Female,66,773,6127,UK,2021-08-10 20:35:00,872,1,108,46.06,29.18,29.01,1.58,Low Value customer
2043,John Rodriguez,Male,32,638,7958,Italy,2021-08-11 20:57:00,871,1,3000,46.15,29.18,29.01,1.58,Low Value customer
2044,Bryan Wang,Male,42,691,7356,Japan,2021-08-12 13:08:00,870,1,6000,46.28,29.18,29.01,1.58,Low Value customer
2045,Jessica Martin,Male,19,627,5018,Canada,2021-08-12 15:23:00,870,1,300,46.28,29.18,29.01,1.58,Low Value customer
2047,Sarah Johnson,Female,69,606,5797,India,2021-08-13 20:20:00,869,1,75,46.42,29.18,29.01,1.58,Low Value customer
2048,Eric Cunningham,Female,49,682,6473,Italy,2022-10-02 12:35:00,454,2,340,67.18,74.05,73.62,3.64,Medium Value customer
2049,Stephanie Smith,Female,53,770,5463,Spain,2021-08-16 04:00:00,867,1,100,46.51,29.18,29.01,1.58,Low Value customer
2050,Stephen May,Female,42,636,3029,India,2021-08-16 14:34:00,866,1,90,46.65,29.18,29.01,1.59,Low Value customer
2051,Lisa Morgan,Female,41,752,7268,Japan,2021-08-16 18:48:00,866,1,270,46.65,29.18,29.01,1.59,Low Value customer
2052,Michael Maldonado,Female,41,726,7549,UK,2023-01-22 16:35:00,342,2,200,74.25,74.05,73.62,3.69,Medium Value customer
2053,Kevin Wright,Male,71,713,7134,Japan,2021-08-18 05:35:00,865,1,360,46.78,29.18,29.01,1.59,Low Value customer
2054,Jeremy Rios,Male,21,660,4320,USA,2021-08-19 04:27:00,864,1,45,46.87,29.18,29.01,1.59,Low Value customer
2055,Rebecca Berg,Male,64,768,4018,Italy,2021-08-19 10:20:00,863,1,450,46.96,29.18,29.01,1.59,Low Value customer
2056,Lisa Coleman,Male,37,729,3148,USA,2021-08-20 11:34:00,862,1,200,47.05,29.18,29.01,1.59,Low Value customer
2057,Chris Holmes,Female,63,729,5451,Italy,2021-08-21 18:02:00,861,1,4500,47.14,29.18,29.01,1.59,Low Value customer
2058,Victoria Davis,Male,64,693,4579,Italy,2023-11-04 00:29:00,57,3,4851,95.65,94.57,94.02,4.72,Top Customer
2059,Meghan Hall,Female,51,634,4406,Australia,2021-08-22 11:58:00,860,1,6000,47.28,29.18,29.01,1.59,Low Value customer
2060,Kevin Lamb,Male,48,714,6792,Australia,2021-08-22 22:09:00,860,1,30,47.28,29.18,29.01,1.59,Low Value customer
2061,David Stuart,Male,49,616,7484,Spain,2021-08-25 05:34:00,858,1,250,47.42,29.18,29.01,1.59,Low Value customer
2062,Lauren Perez,Male,50,677,4263,India,2023-07-14 14:32:00,169,2,215,86.4,74.05,73.62,3.78,Medium Value customer
2063,Emily Smith,Female,36,740,5637,USA,2021-08-27 01:13:00,856,1,100,47.51,29.18,29.01,1.59,Low Value customer
2064,Amber Johnson DVM,Male,51,754,5069,Italy,2023-06-11 12:23:00,202,3,7770,84.32,94.57,94.02,4.64,Top Customer
2065,Sarah Forbes,Male,35,753,3008,Canada,2022-10-30 04:18:00,427,2,1180,68.9,74.05,73.62,3.65,Medium Value customer
2066,Melanie Henderson,Male,56,655,4347,UK,2021-08-30 00:39:00,853,1,2500,47.6,29.18,29.01,1.59,Low Value customer
2067,Keith Hubbard,Female,58,762,7408,Japan,2022-06-02 16:27:00,576,2,1360,59.56,74.05,73.62,3.58,Medium Value customer
2068,Larry Anderson,Male,32,694,4700,Japan,2022-01-13 01:03:00,717,2,310,53.58,74.05,73.62,3.54,Medium Value customer
2070,Barbara Ray,Female,33,694,4374,UK,2021-08-31 14:37:00,851,1,420,47.69,29.18,29.01,1.59,Low Value customer
2071,Matthew Humphrey,Female,22,693,4142,Japan,2022-11-26 07:38:00,400,2,345,70.08,74.05,73.62,3.66,Medium Value customer
2072,Trevor Wells,Female,63,629,3856,India,2022-09-25 11:58:00,461,2,280,66.23,74.05,73.62,3.63,Medium Value customer
2073,Bryan Gates,Female,36,744,7327,Canada,2023-04-05 14:14:00,269,2,270,78.88,74.05,73.62,3.73,Medium Value customer
2074,Matthew Freeman,Male,66,728,4705,UK,2021-09-04 14:50:00,847,1,160,47.78,29.18,29.01,1.59,Low Value customer
2075,Jamie Le,Female,26,721,3153,India,2021-09-05 22:25:00,846,1,160,47.87,29.18,29.01,1.59,Low Value customer
2076,Shawn Nelson,Male,24,627,7547,USA,2022-08-13 01:36:00,505,2,4000,63.92,74.05,73.62,3.61,Medium Value customer
2077,Jason Johnson,Male,42,748,5839,UK,2021-09-10 06:47:00,842,1,75,47.96,29.18,29.01,1.6,Low Value customer
2078,Tyler Lopez,Female,61,728,3853,Italy,2021-09-12 00:50:00,840,1,360,48.05,29.18,29.01,1.6,Low Value customer
2079,James Velasquez,Male,23,674,6460,USA,2022-02-05 10:39:00,693,3,9120,54.76,94.57,94.02,4.41,High Value Customer
2080,Amanda Snyder,Male,37,662,4051,Canada,2021-09-12 14:42:00,839,1,2400,48.19,29.18,29.01,1.6,Low Value customer
2081,Phillip Wagner,Male,63,681,4958,UK,2023-05-08 13:38:00,236,1,75,80.96,29.18,29.01,1.84,Low Value customer
2082,Samantha Mccann,Female,43,635,3812,China,2021-09-13 06:39:00,839,1,1200,48.19,29.18,29.01,1.6,Low Value customer
2083,Laurie Oliver,Male,72,712,3131,India,2022-05-02 03:32:00,608,2,4100,57.75,74.05,73.62,3.57,Medium Value customer
2084,Tanner Daniels,Male,56,691,7343,China,2023-09-13 19:13:00,108,2,320,91.66,74.05,73.62,3.82,Medium Value customer
2085,Robert Miller,Female,31,765,3343,Spain,2022-06-14 23:26:00,564,2,2210,59.97,74.05,73.62,3.58,Medium Value customer
2086,Tonya Hall,Male,33,708,7771,Canada,2021-09-17 22:24:00,834,1,175,48.37,29.18,29.01,1.6,Low Value customer
2087,Amber Howard,Male,33,615,3968,Spain,2021-09-18 02:30:00,834,1,240,48.37,29.18,29.01,1.6,Low Value customer
2088,Rebecca Reed,Male,36,613,4462,Italy,2022-07-06 19:47:00,542,2,335,61.79,74.05,73.62,3.6,Medium Value customer
2089,Alyssa Henderson,Male,21,669,7497,Canada,2021-09-19 09:30:00,832,1,1500,48.59,29.18,29.01,1.6,Low Value customer
2090,Jordan Stewart,Male,33,645,4685,USA,2021-09-19 17:34:00,832,1,35,48.59,29.18,29.01,1.6,Low Value customer
2091,Gary Garza,Female,67,698,6535,India,2021-09-20 04:55:00,832,1,54,48.59,29.18,29.01,1.6,Low Value customer
2092,Kimberly Church,Female,52,732,4541,UK,2022-01-26 09:45:00,703,1,140,54.13,29.18,29.01,1.64,Low Value customer
2093,Laura Fitzgerald,Male,28,654,7618,Australia,2021-09-21 05:44:00,831,1,2000,48.78,29.18,29.01,1.6,Low Value customer
2095,Dwayne Young,Female,55,718,5527,Italy,2022-10-25 05:34:00,432,3,2129,68.54,94.57,94.02,4.52,Top Customer
2096,Desiree Jenkins,Female,51,704,4071,Canada,2022-09-29 19:18:00,457,2,330,66.86,74.05,73.62,3.64,Medium Value customer
2097,Mary Thompson,Female,41,667,6553,China,2023-10-17 11:48:00,74,1,24,94.47,29.18,29.01,1.94,Low Value customer
2098,Brandon Woods,Male,49,695,4634,Spain,2023-08-15 04:08:00,138,3,915,89.12,94.57,94.02,4.67,Top Customer
2099,Anthony Moore,Female,34,662,4633,USA,2021-09-29 11:45:00,822,1,150,48.87,29.18,29.01,1.6,Low Value customer
2100,Teresa Reyes,Female,61,659,3047,Spain,2021-09-30 11:02:00,821,1,50,49.0,29.18,29.01,1.6,Low Value customer
2101,Brianna Castro,Female,62,674,7288,Italy,2021-10-01 01:16:00,821,1,45,49.0,29.18,29.01,1.6,Low Value customer
2102,Laurie Smith,Female,35,655,3515,India,2023-03-19 05:16:00,287,2,75,77.65,74.05,73.62,3.72,Medium Value customer
2103,Kimberly Mason,Female,54,663,6000,India,2023-07-29 22:18:00,154,2,325,87.76,74.05,73.62,3.79,Medium Value customer
2104,Elizabeth Hutchinson,Female,72,711,5097,India,2021-10-04 22:42:00,817,1,60,49.14,29.18,29.01,1.6,Low Value customer
2105,Brian Walker,Male,57,768,3971,Spain,2021-10-08 02:37:00,814,1,30,49.23,29.18,29.01,1.6,Low Value customer
2106,Julie Zuniga,Male,45,636,6164,Canada,2023-01-02 09:48:00,362,2,208,73.3,74.05,73.62,3.68,Medium Value customer
2107,Jessica Tate,Female,41,725,6211,Australia,2022-08-07 03:48:00,511,2,400,63.42,74.05,73.62,3.61,Medium Value customer
2108,Jeremy Parker,Female,67,685,7921,Italy,2022-10-31 17:32:00,425,2,9200,69.08,74.05,73.62,3.65,Medium Value customer
2109,Kristen Kent,Male,56,634,7203,Australia,2023-09-15 20:30:00,106,2,260,92.07,74.05,73.62,3.83,Medium Value customer
2110,Latasha Bullock,Female,32,620,3167,Australia,2021-10-11 21:51:00,810,1,210,49.32,29.18,29.01,1.61,Low Value customer
2111,Sherry Garza,Male,34,686,6178,Canada,2023-09-25 06:22:00,97,3,210,92.57,94.57,94.02,4.7,Top Customer
2112,Kimberly Evans,Female,25,639,3858,India,2022-11-16 00:39:00,410,2,2475,69.81,74.05,73.62,3.66,Medium Value customer
2113,Dawn Harris,Male,33,696,5759,China,2023-08-10 07:13:00,143,2,400,88.76,74.05,73.62,3.8,Medium Value customer
2114,Rebecca George,Male,68,683,6807,India,2023-10-02 05:57:00,90,3,165,93.02,94.57,94.02,4.7,Top Customer
2115,Christopher Smith,Female,69,672,5265,India,2021-10-17 12:56:00,804,1,80,49.46,29.18,29.01,1.61,Low Value customer
2116,Patricia Kaiser,Male,33,697,7665,India,2023-03-02 00:52:00,304,2,400,76.52,74.05,73.62,3.71,Medium Value customer
